ds,yhat,yhat_lower,yhat_upper
2011-06-09,36020.997534407565,20075.616848324873,51997.50726488006
2011-06-10,26401.28511615632,9998.345670976663,42055.80538359759
2011-06-12,16957.596308365763,-75.01223722757125,31434.848900525212
2011-06-13,28295.13708776464,12723.58809914062,45276.06744935335
2011-06-14,30810.869473483253,14195.573430756309,46898.4819012179
2011-06-15,27868.66557382814,11869.955595795978,44185.27517709486
2011-06-16,34651.00863756165,19078.997896378725,50740.88768348245
2011-06-17,24502.455047794476,7878.567886350766,40977.85964066354
2011-06-19,14130.598819482082,-1545.2834434408637,30798.896426664036
2011-06-20,25095.858513841864,9460.236641486512,42503.235742792305
2011-06-21,27315.416836811477,11598.43588339646,44642.711026674464
2011-06-22,24161.49648634661,7724.942909963629,40152.50055652287
2011-06-23,30822.37959124305,16030.324487221256,47080.805849022014
2011-06-24,20645.720413735686,4298.091829977501,36232.57855058783
2011-06-26,10496.291229451459,-4538.629678849415,26554.136341951446
2011-06-27,21704.602099068357,5554.232724483163,37642.00776882044
2011-06-28,24245.886542908676,7516.5786359292415,41047.15012819846
2011-06-29,21482.628367522964,6594.761121692933,37901.6784816223
2011-06-30,28591.480509538214,11579.493049383716,44657.38328117642
2011-07-01,18906.952063968794,2360.422314745552,34394.2035020834
2011-07-03,9816.639586579093,-7110.06814723717,25652.628252072576
2011-07-04,21561.95109811274,4903.015056560493,37159.52120515652
2011-07-05,24625.35142702874,8704.002792259707,41646.34596922091
2011-07-06,22355.228107525058,5528.360076021111,38123.62561132528
2011-07-07,29915.280383093683,14139.835524757138,45863.07137248798
2011-07-08,20628.588063240655,5100.165471021131,36108.228253515976
2011-07-10,12137.679921994213,-4133.749626093469,28495.15944810135
2011-07-11,24071.978344120304,8091.793308276249,38703.775378847786
2011-07-12,27246.161697765456,11819.50109656048,42124.293907985746
2011-07-13,25008.424637351596,7614.002844529713,41032.01317155997
2011-07-14,32524.730248585005,16570.439286010354,49481.08437057951
2011-07-15,23122.766916178916,6719.563952717375,39118.709013909254
2011-07-17,14215.72049738001,-2133.0090278579237,29497.909217726992
2011-07-18,25868.093768542734,10119.763973989917,42519.73001002174
2011-07-19,28726.040002547794,12625.27510212974,44163.26940199419
2011-07-20,26150.093972968418,10618.380275742225,42760.69003622032
2011-07-21,33318.975879529244,17339.82206808268,50322.952601989644
2011-07-22,23573.117613551523,8196.90112538627,38409.46840150047
2011-07-24,14037.231054843398,-699.2922375675871,29851.211254129707
2011-07-25,25426.339162149816,11032.830925305001,41704.28135828441
2011-07-26,28067.19569160237,12478.171446310784,44333.8331978489
2011-07-27,25327.154757604847,9488.886196431678,42004.15603426052
2011-07-28,32389.69338319994,14999.07563417096,48632.84358314036
2011-07-29,22597.789367455156,6585.939367245028,38384.99297876156
2011-07-31,13149.468564317396,-2773.3238110722455,29631.29069919367
2011-08-01,24665.949212304906,7717.6805570467195,40552.49147816237
2011-08-02,27482.234308663705,11937.582694346576,43699.549457791676
2011-08-03,24957.59493198416,9555.75561968547,41268.4197081311
2011-08-04,32265.893875748265,16664.53049035036,47996.11335430632
2011-08-05,22739.304817870136,7143.718763946539,37735.89904401741
2011-08-07,13833.444295371415,-1411.327573817925,30499.09563354173
2011-08-08,25603.102929323628,8389.290483290883,42034.268532195405
2011-08-09,28645.049478332687,12276.026226713218,44598.985206561
2011-08-10,26307.954127994446,10498.405233375259,42346.8901303721
2011-08-11,33756.36755359162,18165.22416525203,49636.14154628185
2011-08-12,24314.797600465296,9373.421306949143,40570.53571600096
2011-08-14,15393.0371714197,-1262.3132093499262,32912.35444543292
2011-08-15,27057.12358895875,10891.921423114774,43653.83062466821
2011-08-16,29929.371330906128,12383.080840986819,45294.321035699824
2011-08-17,27362.27810472126,11288.904678192104,42764.234545119594
2011-08-18,34526.651563485386,19128.593435714043,49506.23001216214
2011-08-19,24755.541313224658,8240.860024496045,42027.8262574115
2011-08-21,15082.383569306523,-1014.1871146259473,32727.674329853075
2011-08-22,26350.76727565597,11065.365094533316,42196.02403808445
2011-08-23,28833.35175716894,13333.672833736135,45054.27097164946
2011-08-24,25897.963290308875,10666.188404663168,42564.07424114195
2011-08-25,32730.80580118968,17385.2567475821,48857.55062845235
2011-08-26,22679.900537051246,6784.3903813492825,39030.72996923625
2011-08-28,12657.201067129567,-3354.3984633448417,28614.561704987173
2011-08-30,26413.625769710634,11101.133619862481,41960.33025812636
2011-08-31,23633.920347208295,5470.083393276387,39721.824420035344
2011-09-01,30729.684055804333,14547.114338530535,46760.70859831475
2011-09-02,21049.180837774977,2876.649142463239,36919.97277873401
2011-09-04,12075.183792828993,-4065.0428329829556,28827.916522386786
2011-09-05,23960.67437969545,8423.884813140045,40506.298007034544
2011-09-06,27236.116640126704,12134.08823301506,43412.55686558045
2011-09-07,25260.98059643858,9730.007703025225,40928.965923826865
2011-09-08,33208.055146927756,17299.030783385893,50182.63753150839
2011-09-09,24407.119238550436,7717.624074015138,39790.34438652306
2011-09-11,17196.87188455571,2720.648222010255,33582.08894995683
2011-09-12,29924.962209109326,13577.620002209676,45690.986353518856
2011-09-13,33989.22263299371,18343.35119373057,51138.754887428106
2011-09-14,32729.37487667497,17182.873490516788,49259.700013527545
2011-09-15,41299.88907274601,26096.132157631284,58579.04281700223
2011-09-16,33014.176753913904,17531.549267767095,49015.45854675016
2011-09-18,26456.791856582695,10143.493393969738,42808.175837784496
2011-09-19,39303.47511404259,22271.90126196695,55998.46175774287
2011-09-20,43340.60499251181,28314.569518949193,59926.92334241395
2011-09-21,41906.95973144828,25139.705310784586,57882.51666388292
2011-09-22,50159.69805381583,33575.76961750073,65778.55446579038
2011-09-23,41418.507850994916,25672.77397015586,55800.3033767679
2011-09-25,33579.1384604645,17776.433239380643,49515.97738514365
2011-09-26,45628.02257775428,29294.99187395253,61275.31408430938
2011-09-27,48786.318801020956,33334.58242634363,64594.95742654008
2011-09-28,46413.01475856187,30202.327998391575,62103.578422956
2011-09-29,53686.90585082107,38070.327516395904,70279.07334866647
2011-09-30,43950.161558138236,28895.916230329425,60172.20357709454
2011-10-02,34160.065998004335,17164.769535473697,50075.53954099169
2011-10-03,45297.486307720625,29883.62186178608,60680.66074510969
2011-10-04,47613.85002066242,30166.066199941783,62912.86495880825
2011-10-05,44485.87049822004,27854.459737055287,59386.02732825202
2011-10-06,51107.51445113418,34340.53975461192,68937.01364866579
2011-10-07,40833.17244705539,24354.04629985821,55799.94698676677
2011-10-09,30344.197238788005,13866.463960459989,45875.51135700979
2011-10-10,41327.716290741344,23702.8859740051,56658.3491916948
2011-10-11,43619.46588517568,28628.594577518157,59906.707194506904
2011-10-12,40590.95169655828,23722.62574895897,55424.9397386584
2011-10-13,47427.626096838474,30458.51463998338,62082.678190748295
2011-10-14,37472.35211495642,21009.121535537295,54153.07519547246
2011-10-16,27874.810766823015,11827.627736476798,44216.46694924166
2011-10-17,39396.36893952491,22046.163210963336,54031.47528290755
2011-10-18,42262.627167743325,25444.379833662595,59499.124656648055
2011-10-19,39825.51545899638,24522.126444196714,57261.95828652273
2011-10-20,47251.02396965222,31194.048507521806,63699.12321641298
2011-10-21,37863.268010927386,20722.22673649007,52729.032323049
2011-10-23,29268.810766492283,13861.082946832807,46073.231502980954
2011-10-24,41196.969227774585,24860.127259154684,57053.653777032465
2011-10-25,44391.45650431192,28107.42137077307,60329.458192445265
2011-10-26,42196.58665453916,25658.573108447737,56794.51013046836
2011-10-27,49773.96984615885,32923.69004605273,66647.13060980775
2011-10-28,40446.693905079526,24800.445286624406,56972.96000522432
2011-10-30,31711.614397830315,14764.044138602472,48013.83367467554
2011-10-31,43452.92686100223,27270.786760534913,59284.17475540162
2011-11-01,46397.17901773022,30406.41961681963,61792.57585178305
2011-11-02,43902.46211725418,27651.366628395223,60079.97071984097
2011-11-03,51146.052532806134,35711.06847649007,66553.87545356512
2011-11-04,41468.054761374704,25178.591510641312,58163.33304538947
2011-11-06,32052.00768947103,15373.189860851535,47889.145274242095
2011-11-07,43498.43674550105,26818.96304491227,59087.57977016835
2011-11-08,46200.34734224535,30603.256603733673,62535.41656894126
2011-11-09,43530.45412391482,27597.419822507767,60410.009117989415
2011-11-10,50678.40089573515,33644.47078396025,67510.21440835798
2011-11-11,40993.91663337777,24597.206077358616,58382.55249628736
2011-11-13,31854.799196288302,15309.155076874924,48303.11426292832
2011-11-14,43586.98797339191,28118.88260344134,59688.843199912015
2011-11-15,46668.195141478835,31119.046873335315,62148.118190430585
2011-11-16,44462.94495011133,29300.643986641317,61902.414274715884
2011-11-17,52149.07679292078,35103.22528617634,68447.94002573348
2011-11-18,43061.15627595046,26110.884075828486,58528.196197681085
2011-11-20,35215.15194010205,18676.63225555137,50603.92504863365
2011-11-21,47600.55987929013,30831.70692283887,64151.801202354414
2011-11-22,51307.89459448286,35507.89324140193,66009.22818063853
2011-11-23,49677.05141133112,31842.579001620925,65286.77637545376
2011-11-24,57861.32344911047,41673.99714724137,74713.950411436
2011-11-25,49171.557786212215,33316.73398255201,64886.829058234915
2011-11-27,41735.59076356825,26075.1530786368,58236.99244552631
2011-11-28,54096.09905814247,39048.31636492201,69566.53176293372
2011-11-29,57606.25212912166,41827.943428452134,72778.49109296004
2011-11-30,55596.64555016287,39129.226719518316,70880.17178758606
2011-12-01,63215.7489429596,47603.924259530555,80317.04586078339
2011-12-02,53774.35737391419,38899.546886279284,70408.08255523157
2011-12-04,44300.29343508193,27008.749560672633,61333.56891855442
2011-12-05,55398.92836632409,37529.32325902591,72044.45113343463
2011-12-06,57509.604394186084,41332.90499584926,73115.59491271598
2011-12-07,53986.54636651935,37314.394979783894,70855.22043405857
2011-12-08,60005.618479505756,44847.463087220756,77230.58277316256
2011-12-09,48908.16696560168,32674.53843434846,63958.95841265713
2011-12-10,6371.4375581721215,-9995.444875763662,22135.78466176787
2011-12-11,36087.5663945867,19965.867420234426,52082.775401891755
2011-12-12,45565.87325380642,28883.25781199599,61782.08595276976
2011-12-13,46138.760846779966,30410.804652678882,62382.02534534837
2011-12-14,41194.9103358969,24910.045929690794,57062.21388443757
2011-12-15,45942.79338906053,29542.22846358513,61217.34423440292
2011-12-16,33753.66233854571,17418.30641428451,49806.16301354752
2011-12-17,-9668.827245462384,-25997.164807766956,4935.07491222155
2011-12-18,19389.659094340255,4305.788761788146,35779.67237382208
2011-12-19,28455.812346648607,12687.78370743179,45483.526250671974
2011-12-20,28874.08086276864,13408.911819646859,45117.74870659459
2011-12-21,24039.498976960793,7118.168298832679,40516.65370496079
2011-12-22,29160.97468175715,12483.036392785592,44163.39805879063
2011-12-23,17604.20509665314,2422.2529080137224,34680.41869596845
2011-12-24,-24938.622795493073,-40513.63750485232,-8690.075500968465
2011-12-25,5229.673557072627,-11046.608036179763,20506.442371993544
2011-12-26,15613.326805499131,-995.4398096522463,32066.055695004048
2011-12-27,17529.535184637243,1930.9554418658033,33076.33989173134
2011-12-28,14341.930739843421,-2179.357204857409,29374.11367885539
2011-12-29,21224.615316522744,4914.837086153307,38130.56263123696
2011-12-30,11505.91382329808,-4190.534015741426,27200.26067116482
2011-12-31,-29161.019464996756,-44454.34266241349,-13410.472470856736
2012-01-01,2881.254550444799,-13121.749512118327,18793.922804069392
2012-01-02,15097.483422553201,-271.67509432731066,30858.223610540124
2012-01-03,18766.60168650637,2610.793831609763,35725.06742354934
2012-01-04,17216.130793031352,-275.6258626470032,32193.459136390287
2012-01-05,25587.09100309763,9742.940075663706,41361.61212407432
2012-01-06,17178.551771662937,1874.3802296369215,32884.856000434425
2012-01-07,-22381.064480378773,-36719.56314937942,-6209.631070604824
2012-01-08,10546.052722170205,-4911.592091189904,26181.843128925237
2012-01-09,23410.572324039662,6810.062256550285,39015.4828088911
2012-01-10,27483.202789253257,11200.360201458794,42594.16217365229
2012-01-11,26089.242769530356,10174.953157036374,42856.71874817923
2012-01-12,34373.488521248706,17655.585406955768,50947.36764364569
2012-01-13,25644.625361285613,9710.653424881519,40744.75533999159
2012-01-14,-14453.77702564625,-29835.376425527134,455.41293168839604
2012-01-15,17736.321429747873,1535.714140172334,34014.176039559374
2012-01-16,29690.324605803773,13285.249613386111,45279.2773905004
2012-01-17,32707.49241673533,14798.14146068887,50003.4168882329
2012-01-18,30144.709860868046,14856.854280810732,45543.90576902824
2012-01-19,37180.541475247584,21727.751479824907,53822.30361979963
2012-01-20,27158.72175467292,12565.55608849967,43790.92796148667
2012-01-21,-14241.774205597285,-30659.92062166171,1969.0013814681352
2012-01-22,16671.931950432052,1757.7704894452183,31731.126941203896
2012-01-23,27408.61796278926,11335.491048601167,42480.999113721424
2012-01-24,29298.605805919633,12501.77906536034,45795.5912907435
2012-01-25,25726.755631623997,9438.150879802057,42299.21820374315
2012-01-26,31895.837596202033,15479.170479558177,47562.91398431012
2012-01-27,21169.449656819063,5171.3097369640755,37454.670571015966
2012-01-28,-20758.360026939885,-36328.25727923484,-4910.76791017944
2012-01-29,9815.256552876956,-6290.087661156274,26264.37827757478
2012-01-30,20403.772626963368,5759.80499273916,35425.52589260733
2012-01-31,22336.90607774047,4841.923490660161,38241.60431406704
2012-02-01,18993.732311711276,4224.526067284706,35938.38286833601
2012-02-02,25566.31441132394,11117.897056805352,41214.67524085568
2012-02-03,15403.00988380077,-1193.5755156793898,31417.357880936874
2012-02-04,-25821.399670880724,-41722.18348741736,-9747.422799198066
2012-02-05,5573.251189674407,-10310.255931809144,21209.268004836318
2012-02-06,17075.031871190404,2186.612674865074,33440.56215218867
2012-02-07,19986.294189073593,2244.5761941215037,35710.26115929523
2012-02-08,17657.58656278379,2063.4814267796696,34303.73696903343
2012-02-09,25252.104871950716,10956.505372839783,42471.4595827627
2012-02-10,16089.816055783485,627.4654248465788,32985.06292117765
2012-02-11,-24181.622099898534,-39090.123685512845,-7755.058141917542
2012-02-12,8092.840283225667,-8904.587865606063,23791.242665569127
2012-02-13,20378.837891055417,4720.3366520222135,36455.074631099
2012-02-14,23959.554235477517,7176.532493140415,40845.79621479252
2012-02-15,22170.118946743154,5556.213528759505,38933.4322508143
2012-02-16,30162.426870960055,13829.573250441961,45644.68662356328
2012-02-17,21249.50608155315,6342.695972276697,37360.97155707394
2012-02-18,-18923.4471003309,-35460.76615695492,-3979.5915812440912
2012-02-19,13300.617594606707,-3185.118400619594,29553.076873797163
2012-02-20,25393.652938690593,10090.399579895393,40878.33070393899
2012-02-21,28649.211276103102,13719.524708837216,45373.69087355202
2012-02-22,26416.46136896759,11027.949478080445,41741.898559581816
2012-02-23,33864.52601329498,17194.41549674638,49828.735745207116
2012-02-24,24326.282773915973,8987.334536991084,40555.361476473925
2012-02-25,-16531.236510017243,-32275.11960450303,-311.6549776520455
2012-02-26,14972.155575163151,-650.3919572453652,31183.879514988257
2012-02-27,26332.13784135432,10224.662385330757,43430.09326235832
2012-02-28,28865.857686223524,13572.090687094103,45161.06237152317
2012-02-29,25945.2420647629,10057.887429869954,41670.350932662266
2012-03-01,32760.663781790223,17746.435103771295,49679.50083634822
2012-03-02,22664.1247767406,6552.007122592818,40011.109363849886
2012-03-03,-18660.890383570317,-35165.42993956817,-2715.4794450767163
2012-03-04,12479.127514764414,-3541.7388171014177,27842.686661511867
2012-03-05,23589.688221203607,6858.637022548425,39678.992939321644
2012-03-06,25994.028192128462,10525.750204225831,41818.2293042569
2012-03-07,23066.285753245564,7292.140566582113,39013.33364347525
2012-03-08,29995.149629300722,13851.48864516202,45741.130345939906
